transaction_operation_id,transaction_id,status,type,acquirer_name,transaction_operation_created_at
to_715e4bd3ad63a8b71094,6f4362f3a2,success,authorize,pagarme,2020-09-09 17:58:35.687000000
to_f209fc03d177dc5c6a1c,6f4362f3a2,success,authorize,acquirer_3,2020-09-09 17:58:35.794000000
to_8ce0d92f9c3b3705c673,2ced56b25e,success,capture,acquirer_3,2020-09-09 17:58:53.109000000
to_e344f5247fcd4e3c87f8,2ced56b25e,success,capture,pagarme,2020-09-09 17:58:52.012000000
to_fca5cf1f1ede2d2ed21a,2ced56b25e,success,authorize,pagarme,2020-09-09 17:58:52.025000000
to_de4f90304e46c4a79bfc,2ced56b25e,success,authorize,acquirer_3,2020-09-09 17:58:52.219000000
to_e3fcad131b80bef1373b,153118527f,success,conciliate,pagarme,2020-09-11 06:22:44.777000000
to_12103e6a2ee8190fb56e,153118527f,success,issue,pagarme,2020-09-09 17:55:37.109000000
to_137536eaf0447868b666,153118527f,success,authorize,pagarme,2020-09-09 17:55:37.117000000
to_b322698cf7c855885a75,90ca6b44fa,success,capture,acquirer_3,2020-09-09 17:54:37.770000000
to_986b750bcc7b93092b7b,90ca6b44fa,success,capture,pagarme,2020-09-09 17:54:36.950000000
to_5e520dde23a41529683c,90ca6b44fa,success,authorize,pagarme,2020-09-09 17:54:36.956000000
to_77a1036f901fb92fd28d,90ca6b44fa,success,authorize,acquirer_3,2020-09-09 17:54:37.080000000
to_dc4d1230e887fde0a23d,8fa9dad730,success,capture,acquirer_3,2020-09-09 17:58:38.391000000
to_272ea04b27125c03f4af,8fa9dad730,success,capture,pagarme,2020-09-09 17:58:38.340000000
to_73ab108b1aae8b57d7fe,8fa9dad730,success,authorize,acquirer_3,2020-09-09 17:58:30.669000000
to_ad6e838d4ba01de0de97,8fa9dad730,success,authorize,pagarme,2020-09-09 17:58:30.558000000
to_cd7cbb6acc3f76377cba,df2e0ed5e9,success,conciliate,pagarme,2020-09-12 07:04:48.152000000
to_1758c6439b9718a307e4,df2e0ed5e9,success,issue,pagarme,2020-09-09 17:58:31.490000000
to_e842aa4b12c12d962bdf,df2e0ed5e9,success,authorize,pagarme,2020-09-09 17:58:31.497000000
to_ee7bcb4dc327073e7e95,f49ecb8136,success,refund,pagarme,2020-09-11 13:00:12.088000000
to_9fe3231bc67bbf937179,f49ecb8136,success,refund,acquirer_2,2020-09-11 13:00:12.147000000
to_a849d3c2eff71d339450,f49ecb8136,success,capture,acquirer_2,2020-09-09 17:54:30.026000000
to_32e0f112c4685c144845,f49ecb8136,success,capture,pagarme,2020-09-09 17:54:29.990000000
to_219bdf0ba07a4db0de53,f49ecb8136,success,authorize,acquirer_2,2020-09-09 17:54:28.231000000
to_f20bbdf4f9df11e56039,f49ecb8136,success,authorize,pagarme,2020-09-09 17:54:28.107000000
to_e89c1fa4107215745e77,94a132c636,success,capture,acquirer_3,2020-09-09 17:58:14.630000000
to_ca1fe0e7de0eb7d8ebb4,94a132c636,success,capture,pagarme,2020-09-09 17:58:14.562000000
to_341cc035cfcafa6d0550,94a132c636,success,authorize,pagarme,2020-09-09 17:58:03.212000000
to_b20ae7eb34f5068d20a3,94a132c636,success,authorize,acquirer_3,2020-09-09 17:58:03.394000000
to_2f3e4489dbc922176c69,b7ad6016b5,failed,authorize,pagarme,2020-09-09 17:59:57.354000000
to_b0c96b2b2ea73f7e56ba,b7ad6016b5,failed,authorize,acquirer_1,2020-09-09 17:59:58.471000000
to_c7a0bc81d87896816fb7,b7ad6016b5,failed,authorize,acquirer_3,2020-09-09 17:59:58.018000000
to_b46e387cdc8686bebaa2,b7ad6016b5,failed,authorize,acquirer_3,2020-09-09 17:59:57.513000000
to_1502692fe1782cdff4b6,4245e12334,dropped,capture,,2020-09-09 17:58:34.706000000
to_5f448f9086ae91f90f47,4245e12334,failed,authorize,pagarme,2020-09-09 17:58:34.718000000
to_d00c2ea8a456fa07c22f,4245e12334,failed,authorize,acquirer_1,2020-09-09 17:58:35.623000000
to_cb293f9ebbccaf81d9b5,4245e12334,failed,authorize,acquirer_3,2020-09-09 17:58:35.007000000
to_824f7440d1dae79a2d57,6eb6936393,success,capture,acquirer_3,2020-09-09 17:58:37.774000000
to_2bf092920f5db81fa174,6eb6936393,success,capture,pagarme,2020-09-09 17:58:36.125000000
to_7ded3b60983f23927d73,6eb6936393,success,authorize,pagarme,2020-09-09 17:58:36.135000000
to_d7ba1a4a78cffaaad30b,6eb6936393,success,authorize,acquirer_3,2020-09-09 17:58:36.326000000
to_320721f50d66869dc999,56c5c93b7e,success,capture,acquirer_3,2020-09-09 14:43:59.667000000
to_ffc5f51c7bed12dea8d6,56c5c93b7e,success,capture,pagarme,2020-09-09 14:43:58.876000000
to_bf4d26e6e74afe76d832,56c5c93b7e,success,authorize,pagarme,2020-09-09 14:43:58.881000000
to_9b74cb9880b577122746,56c5c93b7e,success,authorize,acquirer_3,2020-09-09 14:43:59.004000000
to_f2c8e473949cbeb3cffa,eb5051b57f,success,capture,acquirer_3,2020-09-09 17:55:06.415000000
to_41cb888a9c2d117b51bf,eb5051b57f,success,capture,pagarme,2020-09-09 17:55:05.525000000
to_518ac606e1fffc4a971a,eb5051b57f,success,authorize,pagarme,2020-09-09 17:55:05.533000000
to_76414b32f77b5cf0a897,eb5051b57f,success,authorize,acquirer_3,2020-09-09 17:55:05.672000000
to_d2c45d67368ef0446625,f74d4a71e0,success,issue,pagarme,2020-09-09 17:59:50.064000000
to_7461a771b08ad686af4d,f74d4a71e0,success,authorize,pagarme,2020-09-09 17:59:50.069000000
to_0ba248f3d91f9b870162,e3cbc76f3e,success,capture,acquirer_3,2020-09-09 17:58:24.639000000
to_67f49dcda7ac99e06509,e3cbc76f3e,success,capture,pagarme,2020-09-09 17:58:22.974000000
to_98dcaffad0a74b2b76ec,e3cbc76f3e,success,authorize,pagarme,2020-09-09 17:58:22.986000000
to_ae7addcb789a0bcccf97,e3cbc76f3e,success,authorize,acquirer_3,2020-09-09 17:58:23.089000000
to_2a9ad134eddcc9f11c20,2cf4eaeb6f,success,issue,pagarme,2020-09-09 17:59:58.831000000
to_bf82456489460f369892,2cf4eaeb6f,success,authorize,pagarme,2020-09-09 17:59:58.837000000
to_d880bea9de4a5181fb28,d47239e070,success,capture,acquirer_3,2020-09-09 17:59:53.300000000
to_9beb79951133a0194123,d47239e070,success,capture,pagarme,2020-09-09 17:59:52.024000000
to_c68ff7a11fb937d72bd7,d47239e070,success,authorize,pagarme,2020-09-09 17:59:52.039000000
to_746cae69f9c5a3189faf,d47239e070,success,authorize,acquirer_3,2020-09-09 17:59:52.169000000
to_24505ac5d8b75351547d,30547a4201,success,authorize,pagarme,2020-09-09 17:58:30.426000000
to_4493f93b9f2fd6071847,30547a4201,success,authorize,acquirer_3,2020-09-09 17:58:30.545000000
to_8f7d4b2b129b50a72954,5f9c73321d,success,issue,pagarme,2020-09-09 17:59:14.176000000
to_1b1c1863f269f084ffab,5f9c73321d,success,authorize,pagarme,2020-09-09 17:59:14.183000000
